name,type,value,date
湖南,province,7,2020/1/28
河南,province,8,2020/1/28
江西,province,9,2020/1/28
上海,province,10,2020/1/28
湖北,province,10,2020/1/28
广东,province,10,2020/1/28
湖南,province,10,2020/1/28
安徽,province,11,2020/1/28
湖北,province,13,2020/1/28
广东,province,13,2020/1/28
湖北,province,15,2020/1/28
湖北,province,17,2020/1/28
湖北,province,18,2020/1/28
湖北,province,20,2020/1/28
湖北,province,24,2020/1/28
湖北,province,24,2020/1/28
湖北,province,25,2020/1/28
湖北,province,27,2020/1/28
浙江,province,28,2020/1/28
湖北,province,34,2020/1/28
湖北,province,37,2020/1/28
湖北,province,59,2020/1/28
湖北,province,73,2020/1/28
湖北,province,892,2020/1/28
湖北,province,1,2020/1/29
山西,province,1,2020/1/29
江西,province,1,2020/1/29
江西,province,1,2020/1/29
上海,province,1,2020/1/29
上海,province,1,2020/1/29
辽宁,province,1,2020/1/29
辽宁,province,1,2020/1/29
广西,province,1,2020/1/29
河南,province,1,2020/1/29
河南,province,1,2020/1/29
河南,province,1,2020/1/29
河南,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
安徽,province,1,2020/1/29
江苏,province,1,2020/1/29
江苏,province,1,2020/1/29
浙江,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
四川,province,1,2020/1/29
黑龙江,province,1,2020/1/29
黑龙江,province,1,2020/1/29
河北,province,1,2020/1/29
河北,province,1,2020/1/29
河北,province,1,2020/1/29
河北,province,1,2020/1/29
甘肃,province,1,2020/1/29
甘肃,province,1,2020/1/29
广东,province,1,2020/1/29
广东,province,1,2020/1/29
广东,province,1,2020/1/29
广东,province,1,2020/1/29
广东,province,1,2020/1/29
广东,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
重庆,province,1,2020/1/29
福建,province,1,2020/1/29
福建,province,1,2020/1/29
新疆,province,1,2020/1/29
海南,province,1,2020/1/29
吉林,province,1,2020/1/29
宁夏,province,1,2020/1/29
内蒙古,province,1,2020/1/29
陕西,province,1,2020/1/29
陕西,province,1,2020/1/29
陕西,province,1,2020/1/29
辽宁,province,1,2020/1/29
云南,province,1,2020/1/29
北京,province,1,2020/1/29
北京,province,1,2020/1/29
北京,province,1,2020/1/29
北京,province,1,2020/1/29
天津,province,1,2020/1/29
天津,province,1,2020/1/29
天津,province,1,2020/1/29
辽宁,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
山东,province,1,2020/1/29
上海,province,1,2020/1/29
上海,province,1,2020/1/29
上海,province,1,2020/1/29
福建,province,1,2020/1/29
福建,province,1,2020/1/29
辽宁,province,1,2020/1/29
北京,province,1,2020/1/29
北京,province,1,2020/1/29
黑龙江,province,1,2020/1/29
黑龙江,province,1,2020/1/29
湖北,province,2,2020/1/29
山西,province,2,2020/1/29
江西,province,2,2020/1/29
黑龙江,province,2,2020/1/29
上海,province,2,2020/1/29
广西,province,2,2020/1/29
广西,province,2,2020/1/29
广西,province,2,2020/1/29
山东,province,2,2020/1/29
山东,province,2,2020/1/29
山东,province,2,2020/1/29
山东,province,2,2020/1/29
山东,province,2,2020/1/29
安徽,province,2,2020/1/29
安徽,province,2,2020/1/29
安徽,province,2,2020/1/29
浙江,province,2,2020/1/29
浙江,province,2,2020/1/29
四川,province,2,2020/1/29
湖南,province,2,2020/1/29
湖南,province,2,2020/1/29
河北,province,2,2020/1/29
广东,province,2,2020/1/29
广东,province,2,2020/1/29
广东,province,2,2020/1/29
广东,province,2,2020/1/29
广东,province,2,2020/1/29
重庆,province,2,2020/1/29
重庆,province,2,2020/1/29
重庆,province,2,2020/1/29
重庆,province,2,2020/1/29
新疆,province,2,2020/1/29
海南,province,2,2020/1/29
陕西,province,2,2020/1/29
陕西,province,2,2020/1/29
北京,province,2,2020/1/29
北京,province,2,2020/1/29
山东,province,2,2020/1/29
山东,province,2,2020/1/29
上海,province,2,2020/1/29
香港,province,2,2020/1/29
北京,province,2,2020/1/29
北京,province,2,2020/1/29
上海,province,3,2020/1/29
河南,province,3,2020/1/29
河南,province,3,2020/1/29
河南,province,3,2020/1/29
河南,province,3,2020/1/29
山东,province,3,2020/1/29
山东,province,3,2020/1/29
安徽,province,3,2020/1/29
江苏,province,3,2020/1/29
江苏,province,3,2020/1/29
浙江,province,3,2020/1/29
浙江,province,3,2020/1/29
浙江,province,3,2020/1/29
河北,province,3,2020/1/29
河北,province,3,2020/1/29
河北,province,3,2020/1/29
甘肃,province,3,2020/1/29
陕西,province,3,2020/1/29
云南,province,3,2020/1/29
云南,province,3,2020/1/29
北京,province,3,2020/1/29
北京,province,3,2020/1/29
山西,province,4,2020/1/29
江西,province,4,2020/1/29
河南,province,4,2020/1/29
安徽,province,4,2020/1/29
江苏,province,4,2020/1/29
江苏,province,4,2020/1/29
湖南,province,4,2020/1/29
湖南,province,4,2020/1/29
湖南,province,4,2020/1/29
上海,province,4,2020/1/29
云南,province,4,2020/1/29
湖北,province,5,2020/1/29
河南,province,5,2020/1/29
江苏,province,5,2020/1/29
广东,province,5,2020/1/29
江西,province,6,2020/1/29
河南,province,6,2020/1/29
安徽,province,6,2020/1/29
安徽,province,6,2020/1/29
浙江,province,6,2020/1/29
湖南,province,6,2020/1/29
广东,province,6,2020/1/29
江西,province,7,2020/1/29
上海,province,7,2020/1/29
河南,province,7,2020/1/29
山东,province,7,2020/1/29
安徽,province,7,2020/1/29
湖南,province,7,2020/1/29
上海,province,7,2020/1/29
江西,province,8,2020/1/29
江西,province,8,2020/1/29
江苏,province,8,2020/1/29
湖南,province,8,2020/1/29
四川,province,9,2020/1/29
湖南,province,9,2020/1/29
湖南,province,10,2020/1/29
湖北,province,11,2020/1/29
湖北,province,12,2020/1/29
浙江,province,12,2020/1/29
广东,province,12,2020/1/29
湖北,province,13,2020/1/29
安徽,province,13,2020/1/29
广东,province,14,2020/1/29
浙江,province,18,2020/1/29
浙江,province,19,2020/1/29
湖北,province,21,2020/1/29
湖南,province,22,2020/1/29
湖北,province,23,2020/1/29
湖北,province,27,2020/1/29
湖北,province,28,2020/1/29
湖北,province,30,2020/1/29
湖北,province,33,2020/1/29
湖北,province,46,2020/1/29
浙江,province,54,2020/1/29
湖北,province,61,2020/1/29
湖北,province,101,2020/1/29
湖北,province,111,2020/1/29
湖北,province,315,2020/1/29
吉林,province,-2,2020/1/30
江西,province,1,2020/1/30
山西,province,1,2020/1/30
山西,province,1,2020/1/30
山西,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
西藏,province,1,2020/1/30
上海,province,1,2020/1/30
上海,province,1,2020/1/30
上海,province,1,2020/1/30
上海,province,1,2020/1/30
上海,province,1,2020/1/30
河北,province,1,2020/1/30
河北,province,1,2020/1/30
河北,province,1,2020/1/30
河北,province,1,2020/1/30
广西,province,1,2020/1/30
广西,province,1,2020/1/30
四川,province,1,2020/1/30
四川,province,1,2020/1/30
四川,province,1,2020/1/30
四川,province,1,2020/1/30
四川,province,1,2020/1/30
安徽,province,1,2020/1/30
安徽,province,1,2020/1/30
安徽,province,1,2020/1/30
贵州,province,1,2020/1/30
贵州,province,1,2020/1/30
贵州,province,1,2020/1/30
山东,province,1,2020/1/30
山东,province,1,2020/1/30
山东,province,1,2020/1/30
河南,province,1,2020/1/30
河南,province,1,2020/1/30
河南,province,1,2020/1/30
河南,province,1,2020/1/30
河南,province,1,2020/1/30
河南,province,1,2020/1/30
江苏,province,1,2020/1/30
江苏,province,1,2020/1/30
新疆,province,1,2020/1/30
吉林,province,1,2020/1/30
湖南,province,1,2020/1/30
湖南,province,1,2020/1/30
湖南,province,1,2020/1/30
甘肃,province,1,2020/1/30
甘肃,province,1,2020/1/30
广东,province,1,2020/1/30
广东,province,1,2020/1/30
广东,province,1,2020/1/30
海南,province,1,2020/1/30
福建,province,1,2020/1/30
福建,province,1,2020/1/30
福建,province,1,2020/1/30
云南,province,1,2020/1/30
云南,province,1,2020/1/30
云南,province,1,2020/1/30
陕西,province,1,2020/1/30
陕西,province,1,2020/1/30
陕西,province,1,2020/1/30
北京,province,1,2020/1/30
北京,province,1,2020/1/30
北京,province,1,2020/1/30
宁夏,province,1,2020/1/30
内蒙古,province,1,2020/1/30
内蒙古,province,1,2020/1/30
辽宁,province,1,2020/1/30
辽宁,province,1,2020/1/30
上海,province,1,2020/1/30
上海,province,1,2020/1/30
山东,province,1,2020/1/30
山东,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
重庆,province,1,2020/1/30
台湾,province,1,2020/1/30
辽宁,province,1,2020/1/30
江西,province,2,2020/1/30
江西,province,2,2020/1/30
山西,province,2,2020/1/30
湖北,province,2,2020/1/30
湖北,province,2,2020/1/30
重庆,province,2,2020/1/30
河北,province,2,2020/1/30
河北,province,2,2020/1/30
广西,province,2,2020/1/30
广西,province,2,2020/1/30
广西,province,2,2020/1/30
四川,province,2,2020/1/30
四川,province,2,2020/1/30
四川,province,2,2020/1/30
四川,province,2,2020/1/30
安徽,province,2,2020/1/30
安徽,province,2,2020/1/30
安徽,province,2,2020/1/30
山东,province,2,2020/1/30
山东,province,2,2020/1/30
山东,province,2,2020/1/30
河南,province,2,2020/1/30
河南,province,2,2020/1/30
江苏,province,2,2020/1/30
吉林,province,2,2020/1/30
吉林,province,2,2020/1/30
吉林,province,2,2020/1/30
浙江,province,2,2020/1/30
浙江,province,2,2020/1/30
黑龙江,province,2,2020/1/30
黑龙江,province,2,2020/1/30
广东,province,2,2020/1/30
海南,province,2,2020/1/30
云南,province,2,2020/1/30
云南,province,2,2020/1/30
云南,province,2,2020/1/30
宁夏,province,2,2020/1/30
宁夏,province,2,2020/1/30
上海,province,2,2020/1/30
山东,province,2,2020/1/30
山东,province,2,2020/1/30
重庆,province,2,2020/1/30
重庆,province,2,2020/1/30
重庆,province,2,2020/1/30
青海,province,2,2020/1/30
江西,province,3,2020/1/30
山西,province,3,2020/1/30
四川,province,3,2020/1/30
安徽,province,3,2020/1/30
安徽,province,3,2020/1/30
山东,province,3,2020/1/30
山东,province,3,2020/1/30
河南,province,3,2020/1/30
江苏,province,3,2020/1/30
江苏,province,3,2020/1/30
湖南,province,3,2020/1/30
湖南,province,3,2020/1/30
湖南,province,3,2020/1/30
湖南,province,3,2020/1/30
湖南,province,3,2020/1/30
湖南,province,3,2020/1/30
福建,province,3,2020/1/30
上海,province,3,2020/1/30
山东,province,3,2020/1/30
重庆,province,3,2020/1/30
重庆,province,3,2020/1/30
江西,province,4,2020/1/30
河北,province,4,2020/1/30
广西,province,4,2020/1/30
四川,province,4,2020/1/30
安徽,province,4,2020/1/30
安徽,province,4,2020/1/30
河南,province,4,2020/1/30
河南,province,4,2020/1/30
江苏,province,4,2020/1/30
江苏,province,4,2020/1/30
湖南,province,4,2020/1/30
广东,province,4,2020/1/30
广东,province,4,2020/1/30
陕西,province,4,2020/1/30
上海,province,4,2020/1/30
山东,province,4,2020/1/30
江西,province,5,2020/1/30
河北,province,5,2020/1/30
安徽,province,5,2020/1/30
安徽,province,5,2020/1/30
安徽,province,5,2020/1/30
江苏,province,5,2020/1/30
湖南,province,5,2020/1/30
湖南,province,5,2020/1/30
广东,province,5,2020/1/30
福建,province,5,2020/1/30
河南,province,6,2020/1/30
河南,province,6,2020/1/30
广东,province,6,2020/1/30
福建,province,6,2020/1/30
云南,province,6,2020/1/30
重庆,province,7,2020/1/30
江苏,province,7,2020/1/30
浙江,province,7,2020/1/30
广东,province,7,2020/1/30
广西,province,8,2020/1/30
河南,province,9,2020/1/30
湖北,province,10,2020/1/30
安徽,province,10,2020/1/30
河南,province,10,2020/1/30
湖南,province,10,2020/1/30
湖南,province,11,2020/1/30
四川,province,13,2020/1/30
江西,province,15,2020/1/30
湖北,province,15,2020/1/30
广东,province,16,2020/1/30
湖北,province,18,2020/1/30
浙江,province,18,2020/1/30
河南,province,20,2020/1/30
江西,province,21,2020/1/30
浙江,province,21,2020/1/30
湖北,province,23,2020/1/30
广东,province,23,2020/1/30
浙江,province,24,2020/1/30
湖北,province,27,2020/1/30
湖北,province,27,2020/1/30
湖北,province,31,2020/1/30
湖北,province,32,2020/1/30
湖北,province,39,2020/1/30
湖北,province,49,2020/1/30
湖北,province,50,2020/1/30
湖北,province,54,2020/1/30
浙江,province,58,2020/1/30
湖北,province,125,2020/1/30
湖北,province,172,2020/1/30
湖北,province,356,2020/1/30
甘肃,province,-1,2020/1/31
云南,province,1,2020/1/31
云南,province,1,2020/1/31
山西,province,1,2020/1/31
山西,province,1,2020/1/31
山西,province,1,2020/1/31
山西,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
上海,province,1,2020/1/31
上海,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
广西,province,1,2020/1/31
广西,province,1,2020/1/31
广西,province,1,2020/1/31
河北,province,1,2020/1/31
四川,province,1,2020/1/31
四川,province,1,2020/1/31
四川,province,1,2020/1/31
四川,province,1,2020/1/31
四川,province,1,2020/1/31
安徽,province,1,2020/1/31
山东,province,1,2020/1/31
山东,province,1,2020/1/31
江苏,province,1,2020/1/31
江西,province,1,2020/1/31
江西,province,1,2020/1/31
江西,province,1,2020/1/31
河南,province,1,2020/1/31
河南,province,1,2020/1/31
河南,province,1,2020/1/31
浙江,province,1,2020/1/31
浙江,province,1,2020/1/31
浙江,province,1,2020/1/31
广东,province,1,2020/1/31
天津,province,1,2020/1/31
天津,province,1,2020/1/31
天津,province,1,2020/1/31
天津,province,1,2020/1/31
新疆,province,1,2020/1/31
新疆,province,1,2020/1/31
新疆,province,1,2020/1/31
黑龙江,province,1,2020/1/31
黑龙江,province,1,2020/1/31
黑龙江,province,1,2020/1/31
黑龙江,province,1,2020/1/31
湖南,province,1,2020/1/31
湖南,province,1,2020/1/31
湖南,province,1,2020/1/31
宁夏,province,1,2020/1/31
宁夏,province,1,2020/1/31
天津,province,1,2020/1/31
海南,province,1,2020/1/31
海南,province,1,2020/1/31
海南,province,1,2020/1/31
陕西,province,1,2020/1/31
陕西,province,1,2020/1/31
福建,province,1,2020/1/31
福建,province,1,2020/1/31
云南,province,1,2020/1/31
云南,province,1,2020/1/31
北京,province,1,2020/1/31
北京,province,1,2020/1/31
北京,province,1,2020/1/31
北京,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
海南,province,1,2020/1/31
海南,province,1,2020/1/31
山东,province,1,2020/1/31
山东,province,1,2020/1/31
山东,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
重庆,province,1,2020/1/31
北京,province,1,2020/1/31
北京,province,1,2020/1/31
广东,province,1,2020/1/31
广东,province,1,2020/1/31
台湾,province,1,2020/1/31
海南,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
辽宁,province,1,2020/1/31
北京,province,2,2020/1/31
湖北,province,2,2020/1/31
湖北,province,2,2020/1/31
云南,province,2,2020/1/31
云南,province,2,2020/1/31
甘肃,province,2,2020/1/31
甘肃,province,2,2020/1/31
重庆,province,2,2020/1/31
重庆,province,2,2020/1/31
重庆,province,2,2020/1/31
重庆,province,2,2020/1/31
重庆,province,2,2020/1/31
上海,province,2,2020/1/31
香港,province,2,2020/1/31
广西,province,2,2020/1/31
广西,province,2,2020/1/31
广西,province,2,2020/1/31
河北,province,2,2020/1/31
四川,province,2,2020/1/31
四川,province,2,2020/1/31
四川,province,2,2020/1/31
四川,province,2,2020/1/31
四川,province,2,2020/1/31
四川,province,2,2020/1/31
安徽,province,2,2020/1/31
安徽,province,2,2020/1/31
山东,province,2,2020/1/31
山东,province,2,2020/1/31
江苏,province,2,2020/1/31
江苏,province,2,2020/1/31
江西,province,2,2020/1/31
河南,province,2,2020/1/31
河南,province,2,2020/1/31
河南,province,2,2020/1/31
河南,province,2,2020/1/31
浙江,province,2,2020/1/31
广东,province,2,2020/1/31
广东,province,2,2020/1/31
广东,province,2,2020/1/31
黑龙江,province,2,2020/1/31
黑龙江,province,2,2020/1/31
湖南,province,2,2020/1/31
湖南,province,2,2020/1/31
宁夏,province,2,2020/1/31
内蒙古,province,2,2020/1/31
福建,province,2,2020/1/31
云南,province,2,2020/1/31
北京,province,2,2020/1/31
北京,province,2,2020/1/31
北京,province,2,2020/1/31
辽宁,province,2,2020/1/31
辽宁,province,2,2020/1/31
重庆,province,3,2020/1/31
江苏,province,3,2020/1/31
江苏,province,3,2020/1/31
江苏,province,3,2020/1/31
江苏,province,3,2020/1/31
江苏,province,3,2020/1/31
江西,province,3,2020/1/31
江西,province,3,2020/1/31
贵州,province,3,2020/1/31
黑龙江,province,3,2020/1/31
湖南,province,3,2020/1/31
湖南,province,3,2020/1/31
陕西,province,3,2020/1/31
北京,province,3,2020/1/31
上海,province,3,2020/1/31
山东,province,3,2020/1/31
北京,province,3,2020/1/31
广东,province,3,2020/1/31
辽宁,province,3,2020/1/31
重庆,province,4,2020/1/31
河北,province,4,2020/1/31
河北,province,4,2020/1/31
四川,province,4,2020/1/31
四川,province,4,2020/1/31
安徽,province,4,2020/1/31
山东,province,4,2020/1/31
河南,province,4,2020/1/31
河南,province,4,2020/1/31
河南,province,4,2020/1/31
河南,province,4,2020/1/31
浙江,province,4,2020/1/31
湖南,province,4,2020/1/31
陕西,province,4,2020/1/31
福建,province,4,2020/1/31
上海,province,4,2020/1/31
北京,province,5,2020/1/31
上海,province,5,2020/1/31
山东,province,5,2020/1/31
山东,province,5,2020/1/31
江苏,province,5,2020/1/31
河南,province,5,2020/1/31
河南,province,5,2020/1/31
